Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-06-28,673.0,92.139999,698.169983,199.41000400000001,86.410004,110.550003,53.950001
2016-06-29,681.409973,93.629997,713.539978,203.0,88.699997,113.040001,55.360001000000004
2016-06-30,683.650024,94.300003,712.539978,209.020004,89.900002,113.66999799999999,56.52
2016-07-01,692.130005,95.33000200000001,716.539978,206.0,94.800003,113.809998,56.849998
2016-07-05,688.880005,94.459999,719.6099849999999,208.0,93.309998,112.970001,56.549999
2016-07-06,689.090027,94.370003,722.580017,209.0,93.550003,112.970001,56.32
2016-07-07,688.215027,95.620003,731.630005,213.00999500000003,93.18,115.360001,56.470001
2016-07-08,696.4349980000001,96.050003,738.0,214.5,95.300003,115.849998,56.360001000000004
2016-07-11,707.23999,96.730003,747.0,219.50999500000003,94.300003,117.5,56.060001
2016-07-12,715.909973,97.120003,740.330017,223.22000099999997,94.089996,117.57,56.509997999999996
2016-07-13,716.849976,96.839996,741.25,220.289993,94.800003,116.68,56.349998
2016-07-14,718.030029,97.32,739.02002,221.05000299999998,96.800003,116.699997,56.970001
2016-07-15,719.054993,98.5,734.049988,219.63999900000002,97.410004,116.58000200000001,57.130001
2016-07-18,721.1900019999999,98.599998,728.719971,218.30000299999998,97.239998,116.889999,56.849998
2016-07-19,729.0,99.339996,732.3099980000001,224.75,84.5,118.660004,56.549999
2016-07-20,737.099976,99.739998,740.700012,225.0,85.82,120.559998,56.709998999999996
2016-07-21,735.830994,99.129997,742.789978,219.100006,85.209999,120.25,57.040001000000004
2016-07-22,736.5599980000001,98.309998,743.530029,218.88000499999998,85.110001,119.309998,57.200001
2016-07-25,737.5,96.91999799999999,735.349976,221.36999500000002,85.010002,117.779999,57.5
2016-07-26,734.27002,96.41999799999999,732.75,225.30000299999998,90.900002,120.75,58.200001
2016-07-27,737.0,102.75,733.8599849999999,226.919998,90.099998,121.510002,57.669998
2016-07-28,739.299988,102.82,739.700012,226.600006,90.68,123.629997,57.740002000000004
2016-07-29,766.77002,103.68,755.0,230.24000499999997,90.589996,123.709999,57.919998
2016-08-01,761.090027,104.410004,757.0599980000001,229.38000499999998,90.5,122.860001,57.43
2016-08-02,767.849976,104.0,757.02002,221.399994,92.18,122.07,56.540001000000004
2016-08-03,766.820007,104.769997,752.25,224.210007,92.550003,122.309998,55.720001
2016-08-04,768.794983,105.279999,750.349976,222.05000299999998,91.82,122.510002,55.380001
2016-08-05,772.340027,106.18,763.090027,227.399994,93.559998,124.620003,55.52
2016-08-08,778.091003,107.160004,761.02002,226.08999599999999,94.0,124.550003,55.169998
2016-08-09,780.570007,108.010002,766.900024,226.649994,93.480003,124.529999,55.18
2016-08-10,782.778015,107.760002,766.1900019999999,224.61999500000002,92.949997,124.540001,55.110001000000004
2016-08-11,782.969971,107.849998,769.119995,223.41000400000001,94.370003,124.75,55.459998999999996
2016-08-12,780.400024,107.779999,768.419983,224.039993,95.08000200000001,124.18,55.23
2016-08-15,780.1099849999999,108.08000200000001,767.710022,224.92999300000002,95.239998,123.699997,55.18
2016-08-16,773.44397,109.209999,763.820007,223.41000400000001,94.400002,122.779999,54.919998
2016-08-17,773.530029,108.339996,759.200012,222.80000299999998,94.849998,122.849998,55.43
2016-08-18,777.0,109.019997,760.599976,222.289993,95.16999799999999,123.639999,55.490002000000004
2016-08-19,773.130005,108.360001,756.8900150000001,222.52999900000003,95.510002,123.279999,54.849998
2016-08-22,770.049988,107.849998,752.099976,222.67999300000002,94.949997,123.110001,54.950001
2016-08-23,771.784973,108.529999,761.0,222.80000299999998,95.480003,124.25,56.0
2016-08-24,767.070007,107.68,755.3599849999999,222.22000099999997,94.910004,123.089996,56.950001
2016-08-25,763.1849980000001,106.68,754.73999,220.770004,96.040001,123.099998,56.900002
2016-08-26,765.849976,106.309998,759.799988,218.82000699999998,96.57,123.910004,57.0
2016-08-29,766.61499,106.290001,768.599976,215.0,96.57,124.349998,56.610001000000004
2016-08-30,766.840027,105.5,765.5599980000001,210.520004,97.139999,125.150002,56.009997999999996
2016-08-31,765.380005,105.639999,764.0,208.649994,96.760002,125.099998,55.91
2016-09-01,764.299988,105.620003,766.75,200.5,96.91999799999999,125.599998,55.830002
2016-09-02,768.409973,106.82,771.700012,196.199997,97.010002,126.0,55.990002000000004
2016-09-06,771.0,107.510002,770.219971,199.0,97.650002,126.470001,55.689999
2016-09-07,776.200012,107.07,784.330017,200.71000700000002,98.41999799999999,129.949997,56.119999
2016-09-08,773.580017,105.239998,781.4400019999999,196.360001,98.82,129.809998,55.200001
2016-09-09,759.659973,103.129997,760.1099849999999,193.699997,96.5,127.099998,54.299999
2016-09-12,754.0,102.529999,756.0,194.100006,95.709999,125.75,53.919998
2016-09-13,755.799988,107.239998,759.049988,193.449997,95.33000200000001,126.660004,53.75
2016-09-14,759.1099849999999,108.599998,758.849976,194.860001,96.959999,126.889999,53.799999
2016-09-15,759.960022,113.489998,757.580017,196.399994,96.529999,127.66999799999999,53.540001000000004
2016-09-16,764.659973,114.040001,771.659973,199.0,97.040001,128.199997,53.41
2016-09-19,764.440979,113.25,771.0,205.0,97.82,128.259995,52.900002
